time,open,high,low,close,tick_volume,spread
2026-07-28 10:30:00,1.30833,1.30877,1.3076,1.30774,1625,0.000165
2026-07-28 10:35:00,1.30774,1.30915,1.30744,1.30896,1367,0.000157
2026-07-28 10:40:00,1.30896,1.30996,1.30866,1.30986,1982,0.00015
2026-07-28 10:45:00,1.30986,1.31029,1.30923,1.30974,2131,0.000173
2026-07-28 10:50:00,1.30974,1.30988,1.30886,1.30895,1282,0.000172
2026-07-28 10:55:00,1.30895,1.30926,1.30832,1.30879,1143,0.000171
2026-07-28 11:00:00,1.30879,1.30908,1.30827,1.30886,1761,0.000154
2026-07-28 11:05:00,1.30886,1.30937,1.30842,1.30921,1832,0.000156
2026-07-28 11:10:00,1.30921,1.30988,1.30895,1.30967,1024,0.000157
2026-07-28 11:15:00,1.30967,1.30991,1.30941,1.30981,1399,0.000173
2026-07-28 11:20:00,1.30981,1.31013,1.30957,1.3098,1397,0.000159
2026-07-28 11:25:00,1.3098,1.31069,1.30945,1.31034,1502,0.000177
2026-07-28 11:30:00,1.31034,1.31158,1.31017,1.31127,1999,0.000153
2026-07-28 11:35:00,1.31127,1.31205,1.31127,1.31185,1270,0.000174
2026-07-28 11:40:00,1.31185,1.31363,1.31174,1.31348,1419,0.000152
2026-07-28 11:45:00,1.31348,1.31412,1.31323,1.31372,2374,0.00018
2026-07-28 11:50:00,1.31372,1.3143,1.31287,1.31341,2053,0.000157
2026-07-28 11:55:00,1.31341,1.31414,1.31316,1.31377,1975,0.000163
2026-07-28 12:00:00,1.31377,1.31427,1.3124,1.3124,1350,0.000158
2026-07-28 12:05:00,1.3124,1.31258,1.31217,1.31253,2214,0.000179
2026-07-28 12:10:00,1.31253,1.31287,1.31229,1.31266,1718,0.000179
2026-07-28 12:15:00,1.31266,1.31284,1.31168,1.31212,1769,0.000162
2026-07-28 12:20:00,1.31212,1.31245,1.31171,1.31179,1752,0.000178
2026-07-28 12:25:00,1.31179,1.31191,1.31128,1.31129,1600,0.000179
2026-07-28 12:30:00,1.31129,1.31141,1.31113,1.3112,1963,0.000165
2026-07-28 12:35:00,1.3112,1.31126,1.31048,1.31088,1141,0.000156
2026-07-28 12:40:00,1.31088,1.31154,1.31042,1.31118,494,0.000178
2026-07-28 12:45:00,1.31118,1.31144,1.31035,1.31065,843,0.000172
2026-07-28 12:50:00,1.31065,1.311,1.31022,1.3105,1517,0.00016
2026-07-28 12:55:00,1.3105,1.31109,1.31031,1.31066,934,0.000175
2026-07-28 13:00:00,1.31066,1.3107,1.31016,1.31033,1086,0.000156
2026-07-28 13:05:00,1.31033,1.31046,1.3083,1.30876,1624,0.000166
2026-07-28 13:10:00,1.30876,1.30948,1.30844,1.30895,2411,0.000176
2026-07-28 13:15:00,1.30895,1.30932,1.30837,1.30861,1436,0.000169
2026-07-28 13:20:00,1.30861,1.30934,1.3084,1.30924,1840,0.000162
2026-07-28 13:25:00,1.30924,1.30968,1.30898,1.30955,1368,0.00016
2026-07-28 13:30:00,1.30955,1.31054,1.30948,1.31045,1252,0.000172
2026-07-28 13:35:00,1.31045,1.31101,1.31005,1.31046,2272,0.000166
2026-07-28 13:40:00,1.31046,1.31073,1.30969,1.31001,1024,0.000159
2026-07-28 13:45:00,1.31001,1.31012,1.30943,1.3096,1197,0.000173
2026-07-28 13:50:00,1.3096,1.31021,1.30771,1.30804,1410,0.000154
2026-07-28 13:55:00,1.30804,1.30813,1.30753,1.30756,1081,0.000176
2026-07-28 14:00:00,1.30756,1.30939,1.30736,1.30922,2256,0.000168
2026-07-28 14:05:00,1.30922,1.30965,1.30851,1.30898,1568,0.000161
2026-07-28 14:10:00,1.30898,1.30924,1.30786,1.30804,1064,0.000162
2026-07-28 14:15:00,1.30804,1.30846,1.30778,1.30822,876,0.000164
2026-07-28 14:20:00,1.30822,1.30878,1.30802,1.30847,1184,0.000171
2026-07-28 14:25:00,1.30847,1.30902,1.30819,1.30839,1444,0.000174
2026-07-28 14:30:00,1.30839,1.30858,1.308,1.30813,1202,0.000152
2026-07-28 14:35:00,1.30813,1.30817,1.30783,1.30809,1302,0.000168
2026-07-28 14:40:00,1.30809,1.30864,1.30667,1.30726,2081,0.000165
2026-07-28 14:45:00,1.30726,1.30765,1.30643,1.30659,1488,0.000158
2026-07-28 14:50:00,1.30659,1.30692,1.30634,1.30667,1331,0.000162
2026-07-28 14:55:00,1.30667,1.30739,1.30665,1.30718,996,0.000173
2026-07-28 15:00:00,1.30718,1.3074,1.3062,1.30656,1154,0.000159
2026-07-28 15:05:00,1.30656,1.30661,1.30549,1.30563,1903,0.000175
2026-07-28 15:10:00,1.30563,1.30678,1.30534,1.30654,2122,0.000152
2026-07-28 15:15:00,1.30654,1.307,1.30624,1.30663,1163,0.000171
2026-07-28 15:20:00,1.30663,1.30723,1.30616,1.30712,1963,0.000177
2026-07-28 15:25:00,1.30712,1.30804,1.30696,1.30781,1229,0.000169
2026-07-28 15:30:00,1.30781,1.3083,1.30746,1.30752,1855,0.000165
2026-07-28 15:35:00,1.30752,1.30808,1.30725,1.30779,1582,0.000155
2026-07-28 15:40:00,1.30779,1.30888,1.30753,1.30836,1313,0.000151
2026-07-28 15:45:00,1.30836,1.30873,1.30769,1.30796,1442,0.000152
2026-07-28 15:50:00,1.30796,1.3082,1.30719,1.30737,1531,0.000175
2026-07-28 15:55:00,1.30737,1.30795,1.30711,1.30767,1454,0.000176
2026-07-28 16:00:00,1.30767,1.30813,1.30726,1.30795,1618,0.000161
2026-07-28 16:05:00,1.30795,1.30852,1.30771,1.3081,1535,0.000175
2026-07-28 16:10:00,1.3081,1.30853,1.30721,1.30761,2019,0.000163
2026-07-28 16:15:00,1.30761,1.30819,1.30729,1.30784,1669,0.000172
2026-07-28 16:20:00,1.30784,1.30814,1.3071,1.3076,1785,0.00015
2026-07-28 16:25:00,1.3076,1.30808,1.30738,1.30783,2387,0.000174
2026-07-28 16:30:00,1.30783,1.30813,1.30722,1.30743,818,0.000159
2026-07-28 16:35:00,1.30743,1.30774,1.3072,1.30734,1199,0.000177
2026-07-28 16:40:00,1.30734,1.30779,1.30701,1.30775,2116,0.000151
2026-07-28 16:45:00,1.30775,1.30917,1.30751,1.30865,1015,0.000169
2026-07-28 16:50:00,1.30865,1.30925,1.30853,1.30888,1161,0.000151
2026-07-28 16:55:00,1.30888,1.30905,1.30703,1.30723,1797,0.000172
2026-07-28 17:00:00,1.30723,1.30834,1.30688,1.308,1686,0.000178
2026-07-28 17:05:00,1.308,1.30836,1.30711,1.30732,1753,0.000171
2026-07-28 17:10:00,1.30732,1.30759,1.30559,1.30603,1681,0.000168
2026-07-28 17:15:00,1.30603,1.30693,1.30555,1.30685,950,0.000172
2026-07-28 17:20:00,1.30685,1.30718,1.3061,1.30636,1595,0.000152
2026-07-28 17:25:00,1.30636,1.30665,1.30544,1.30564,1110,0.000176
2026-07-28 17:30:00,1.30564,1.30584,1.30526,1.30558,1975,0.000179
2026-07-28 17:35:00,1.30558,1.30585,1.30522,1.30573,1441,0.000179
2026-07-28 17:40:00,1.30573,1.30648,1.30559,1.30635,1336,0.000167
2026-07-28 17:45:00,1.30635,1.3066,1.30554,1.30569,1451,0.000171
2026-07-28 17:50:00,1.30569,1.30589,1.30406,1.30431,1631,0.000175
2026-07-28 17:55:00,1.30431,1.30487,1.30392,1.30474,1983,0.000177
2026-07-28 18:00:00,1.30474,1.30531,1.30426,1.30496,1394,0.000165
2026-07-28 18:05:00,1.30496,1.30514,1.30451,1.30497,1524,0.000154
2026-07-28 18:10:00,1.30497,1.30558,1.30477,1.30531,860,0.000164
2026-07-28 18:15:00,1.30531,1.30673,1.30508,1.30619,1154,0.000162
2026-07-28 18:20:00,1.30619,1.30651,1.30523,1.30558,1433,0.000151
2026-07-28 18:25:00,1.30558,1.30668,1.3052,1.30623,1813,0.000165
2026-07-28 18:30:00,1.30623,1.30636,1.30619,1.30626,1597,0.00017
2026-07-28 18:35:00,1.30626,1.30652,1.30445,1.30501,1633,0.000173
2026-07-28 18:40:00,1.30501,1.30533,1.30426,1.30441,964,0.00016
2026-07-28 18:45:00,1.30441,1.30465,1.30423,1.30446,897,0.00017
2026-07-28 18:50:00,1.30446,1.305,1.3041,1.30475,1662,0.000155
2026-07-28 18:55:00,1.30475,1.30488,1.30345,1.30389,2228,0.000171
2026-07-28 19:00:00,1.30389,1.30419,1.30346,1.30378,1645,0.000153
2026-07-28 19:05:00,1.30378,1.3039,1.30329,1.30342,1283,0.000171
2026-07-28 19:10:00,1.30342,1.30378,1.30141,1.30184,749,0.000165
2026-07-28 19:15:00,1.30184,1.30207,1.30164,1.30182,1381,0.000173
2026-07-28 19:20:00,1.30182,1.30222,1.30156,1.30185,873,0.000175
2026-07-28 19:25:00,1.30185,1.30246,1.30182,1.30241,1753,0.000153
2026-07-28 19:30:00,1.30241,1.30281,1.30114,1.30146,1671,0.000155
2026-07-28 19:35:00,1.30146,1.30189,1.30111,1.30164,1498,0.000176
2026-07-28 19:40:00,1.30164,1.30198,1.30128,1.30188,902,0.000169
2026-07-28 19:45:00,1.30188,1.30203,1.30127,1.3017,784,0.000166
2026-07-28 19:50:00,1.3017,1.30225,1.30056,1.30113,1239,0.000165
2026-07-28 19:55:00,1.30113,1.30128,1.30039,1.30079,1104,0.000151
2026-07-28 20:00:00,1.30079,1.30104,1.30064,1.30092,1249,0.000167
2026-07-28 20:05:00,1.30092,1.30109,1.30052,1.30105,1277,0.00017
2026-07-28 20:10:00,1.30105,1.30163,1.3008,1.30118,2015,0.000164
2026-07-28 20:15:00,1.30118,1.30162,1.30026,1.30049,1912,0.000161
2026-07-28 20:20:00,1.30049,1.30092,1.29951,1.29979,1083,0.000166
2026-07-28 20:25:00,1.29979,1.30018,1.29947,1.29948,1033,0.000164
2026-07-28 20:30:00,1.29948,1.30054,1.29924,1.30017,1525,0.000161
2026-07-28 20:35:00,1.30017,1.30059,1.29848,1.29896,1047,0.000164
2026-07-28 20:40:00,1.29896,1.29934,1.29808,1.29848,1618,0.00015
2026-07-28 20:45:00,1.29848,1.29905,1.29807,1.29863,2197,0.000153
2026-07-28 20:50:00,1.29863,1.29959,1.2985,1.29925,1279,0.000165
2026-07-28 20:55:00,1.29925,1.29954,1.29831,1.29863,1776,0.000167
2026-07-28 21:00:00,1.29863,1.29912,1.29772,1.29795,988,0.00015
2026-07-28 21:05:00,1.29795,1.29874,1.29762,1.29842,1160,0.000168
2026-07-28 21:10:00,1.29842,1.29874,1.29764,1.29789,1421,0.00017
2026-07-28 21:15:00,1.29789,1.29815,1.29767,1.29789,1459,0.000167
2026-07-28 21:20:00,1.29789,1.29829,1.29733,1.29768,1665,0.000151
2026-07-28 21:25:00,1.29768,1.29825,1.29736,1.29808,912,0.000176
2026-07-28 21:30:00,1.29808,1.29832,1.29777,1.29816,2217,0.000177
2026-07-28 21:35:00,1.29816,1.29875,1.29777,1.29847,752,0.00017
2026-07-28 21:40:00,1.29847,1.29892,1.2981,1.29838,2114,0.000176
2026-07-28 21:45:00,1.29838,1.29862,1.29776,1.2983,1474,0.000159
2026-07-28 21:50:00,1.2983,1.29867,1.29824,1.29839,1487,0.000167
2026-07-28 21:55:00,1.29839,1.29882,1.29834,1.2988,1618,0.000175
2026-07-28 22:00:00,1.2988,1.29892,1.29761,1.29792,1750,0.000172
2026-07-28 22:05:00,1.29792,1.29828,1.29737,1.29765,1257,0.00017
2026-07-28 22:10:00,1.29765,1.30001,1.29736,1.29971,1244,0.000166
2026-07-28 22:15:00,1.29971,1.29988,1.29913,1.29954,1197,0.00015
2026-07-28 22:20:00,1.29954,1.30013,1.29926,1.29993,1120,0.000154
2026-07-28 22:25:00,1.29993,1.30014,1.29973,1.29996,623,0.00015
2026-07-28 22:30:00,1.29996,1.3002,1.29918,1.29949,1604,0.000151
2026-07-28 22:35:00,1.29949,1.2996,1.29883,1.29922,1628,0.000157
2026-07-28 22:40:00,1.29922,1.30001,1.29887,1.29968,1342,0.000158
2026-07-28 22:45:00,1.29968,1.29993,1.29869,1.29893,2044,0.000165
2026-07-28 22:50:00,1.29893,1.29923,1.29803,1.29857,1369,0.000161
2026-07-28 22:55:00,1.29857,1.29907,1.29844,1.29863,1799,0.000163
2026-07-28 23:00:00,1.29863,1.29964,1.29853,1.29948,1628,0.000168
2026-07-28 23:05:00,1.29948,1.2998,1.29905,1.29929,1142,0.000171
2026-07-28 23:10:00,1.29929,1.29994,1.29904,1.29976,1040,0.000165
2026-07-28 23:15:00,1.29976,1.29986,1.29945,1.29984,1342,0.000157
2026-07-28 23:20:00,1.29984,1.30066,1.29974,1.30031,902,0.000171
2026-07-28 23:25:00,1.30031,1.30064,1.29879,1.29895,1096,0.000178
2026-07-28 23:30:00,1.29895,1.29978,1.29868,1.29945,907,0.000159
2026-07-28 23:35:00,1.29945,1.30106,1.29907,1.30093,1454,0.000153
2026-07-28 23:40:00,1.30093,1.30153,1.30062,1.30132,1293,0.000177
2026-07-28 23:45:00,1.30132,1.3015,1.30106,1.30133,1276,0.000178
2026-07-28 23:50:00,1.30133,1.30223,1.30103,1.30199,1420,0.000154
2026-07-28 23:55:00,1.30199,1.30223,1.30184,1.3022,1321,0.00017
2026-07-29 00:00:00,1.3022,1.30273,1.3021,1.30233,1158,0.000179
2026-07-29 00:05:00,1.30233,1.30247,1.30212,1.30236,1465,0.000172
2026-07-29 00:10:00,1.30236,1.30266,1.30184,1.30198,2079,0.000177
2026-07-29 00:15:00,1.30198,1.30278,1.3017,1.30241,999,0.000164
2026-07-29 00:20:00,1.30241,1.30277,1.3022,1.30246,1160,0.000167
2026-07-29 00:25:00,1.30246,1.30279,1.30205,1.30262,1404,0.000159
2026-07-29 00:30:00,1.30262,1.30328,1.30244,1.3028,1952,0.000155
2026-07-29 00:35:00,1.3028,1.30307,1.30226,1.3029,1270,0.000173
2026-07-29 00:40:00,1.3029,1.30325,1.30152,1.30179,833,0.000166
2026-07-29 00:45:00,1.30179,1.30272,1.30127,1.30257,512,0.000165
2026-07-29 00:50:00,1.30257,1.30317,1.30223,1.30285,2088,0.000166
2026-07-29 00:55:00,1.30285,1.30319,1.30257,1.30312,2107,0.000161
2026-07-29 01:00:00,1.30312,1.30479,1.30294,1.30441,1488,0.000169
2026-07-29 01:05:00,1.30441,1.30462,1.30393,1.30422,1974,0.000169
2026-07-29 01:10:00,1.30422,1.30523,1.30383,1.305,1707,0.000165
2026-07-29 01:15:00,1.305,1.30615,1.30487,1.3058,1578,0.000168
2026-07-29 01:20:00,1.3058,1.30593,1.30486,1.30526,1143,0.00015
2026-07-29 01:25:00,1.30526,1.30672,1.30506,1.30623,1596,0.000179
2026-07-29 01:30:00,1.30623,1.307,1.30587,1.3066,1951,0.000156
2026-07-29 01:35:00,1.3066,1.30696,1.30639,1.30667,824,0.000175
2026-07-29 01:40:00,1.30667,1.30774,1.30647,1.30753,1879,0.000156
2026-07-29 01:45:00,1.30753,1.3081,1.3073,1.30795,1833,0.000174
2026-07-29 01:50:00,1.30795,1.30811,1.3073,1.30772,1680,0.000157
2026-07-29 01:55:00,1.30772,1.30817,1.30568,1.30605,1687,0.000179
2026-07-29 02:00:00,1.30605,1.30634,1.30556,1.30596,1465,0.000179
2026-07-29 02:05:00,1.30596,1.30682,1.30555,1.30641,1886,0.000162
2026-07-29 02:10:00,1.30641,1.30697,1.30617,1.30676,1743,0.00016
2026-07-29 02:15:00,1.30676,1.30816,1.30618,1.30784,1549,0.000179
2026-07-29 02:20:00,1.30784,1.30945,1.3078,1.30927,1530,0.000163
2026-07-29 02:25:00,1.30927,1.30983,1.30871,1.30938,1419,0.000172
2026-07-29 02:30:00,1.30938,1.31045,1.30903,1.31011,1665,0.000171
2026-07-29 02:35:00,1.31011,1.31056,1.30979,1.3102,975,0.00017
2026-07-29 02:40:00,1.3102,1.31056,1.30972,1.30977,1715,0.000157
2026-07-29 02:45:00,1.30977,1.31103,1.30955,1.31092,2056,0.000162
2026-07-29 02:50:00,1.31092,1.3114,1.31076,1.311,1298,0.000166
2026-07-29 02:55:00,1.311,1.31137,1.31081,1.31104,1582,0.000167
2026-07-29 03:00:00,1.31104,1.31121,1.31067,1.31092,1376,0.000161
2026-07-29 03:05:00,1.31092,1.31108,1.3105,1.31084,1177,0.000164
2026-07-29 03:10:00,1.31084,1.31144,1.31051,1.31113,2060,0.000153
2026-07-29 03:15:00,1.31113,1.31138,1.31107,1.31121,1714,0.000175
2026-07-29 03:20:00,1.31121,1.31178,1.31095,1.31168,1267,0.000157
2026-07-29 03:25:00,1.31168,1.3121,1.31148,1.31189,1244,0.00018
2026-07-29 03:30:00,1.31189,1.31224,1.31155,1.31181,2257,0.000165
2026-07-29 03:35:00,1.31181,1.31183,1.31153,1.31179,2344,0.000169
2026-07-29 03:40:00,1.31179,1.31205,1.31123,1.31173,1393,0.000167
2026-07-29 03:45:00,1.31173,1.31204,1.31125,1.31155,1377,0.000157
2026-07-29 03:50:00,1.31155,1.31205,1.31054,1.31082,1642,0.000153
2026-07-29 03:55:00,1.31082,1.31133,1.31017,1.31058,1767,0.000169
2026-07-29 04:00:00,1.31058,1.31089,1.31033,1.31062,1567,0.00015
2026-07-29 04:05:00,1.31062,1.31151,1.31042,1.31135,1966,0.000163
2026-07-29 04:10:00,1.31135,1.31259,1.31092,1.31244,1947,0.000165
2026-07-29 04:15:00,1.31244,1.31274,1.31198,1.31229,1697,0.000152
2026-07-29 04:20:00,1.31229,1.31388,1.31169,1.31353,1110,0.000166
2026-07-29 04:25:00,1.31353,1.31456,1.31333,1.31442,1554,0.00016
2026-07-29 04:30:00,1.31442,1.31484,1.31406,1.31438,2009,0.000168
2026-07-29 04:35:00,1.31438,1.31468,1.31401,1.31431,1022,0.000172
2026-07-29 04:40:00,1.31431,1.31471,1.31388,1.3141,1596,0.000151
2026-07-29 04:45:00,1.3141,1.31457,1.31402,1.31435,1356,0.000159
2026-07-29 04:50:00,1.31435,1.31533,1.31395,1.31507,946,0.000171
2026-07-29 04:55:00,1.31507,1.31739,1.31481,1.31705,1757,0.000161
2026-07-29 05:00:00,1.31705,1.31879,1.31642,1.31869,1200,0.000152
2026-07-29 05:05:00,1.31869,1.31943,1.3183,1.31922,1083,0.000155
2026-07-29 05:10:00,1.31922,1.3202,1.31917,1.31972,1587,0.000175
2026-07-29 05:15:00,1.31972,1.32017,1.31937,1.31996,1097,0.000178
2026-07-29 05:20:00,1.31996,1.3218,1.31995,1.32137,772,0.000165
2026-07-29 05:25:00,1.32137,1.32204,1.32129,1.32186,1414,0.000155
2026-07-29 05:30:00,1.32186,1.32219,1.32149,1.32171,875,0.000174
2026-07-29 05:35:00,1.32171,1.32287,1.32132,1.32247,1154,0.000152
2026-07-29 05:40:00,1.32247,1.32262,1.32189,1.32216,2243,0.000158
2026-07-29 05:45:00,1.32216,1.32239,1.32185,1.32187,1570,0.000158
2026-07-29 05:50:00,1.32187,1.32294,1.32144,1.32266,1284,0.000177
2026-07-29 05:55:00,1.32266,1.32465,1.3225,1.32434,1840,0.000152
2026-07-29 06:00:00,1.32434,1.32528,1.32384,1.32504,2460,0.000179
2026-07-29 06:05:00,1.32504,1.32579,1.32465,1.32554,965,0.000176
2026-07-29 06:10:00,1.32554,1.32575,1.32524,1.32543,1435,0.000155
2026-07-29 06:15:00,1.32543,1.32616,1.32515,1.32578,2301,0.000159
2026-07-29 06:20:00,1.32578,1.32653,1.32543,1.32612,1436,0.000169
2026-07-29 06:25:00,1.32612,1.32669,1.32594,1.32636,967,0.000155
2026-07-29 06:30:00,1.32636,1.32728,1.32611,1.32701,1364,0.000164
2026-07-29 06:35:00,1.32701,1.32715,1.32635,1.32646,1325,0.000166
2026-07-29 06:40:00,1.32646,1.3274,1.3262,1.32707,1506,0.000165
2026-07-29 06:45:00,1.32707,1.32746,1.32669,1.32697,943,0.000179
2026-07-29 06:50:00,1.32697,1.32764,1.32645,1.32715,1447,0.000159
2026-07-29 06:55:00,1.32715,1.32744,1.3267,1.32684,996,0.00017
2026-07-29 07:00:00,1.32684,1.32803,1.32639,1.32758,1292,0.000158
2026-07-29 07:05:00,1.32758,1.32812,1.32731,1.32739,1805,0.000168
2026-07-29 07:10:00,1.32739,1.3283,1.32733,1.32805,1178,0.000174
2026-07-29 07:15:00,1.32805,1.32819,1.32726,1.32755,1378,0.00017
2026-07-29 07:20:00,1.32755,1.32803,1.32726,1.32768,1995,0.000171
2026-07-29 07:25:00,1.32768,1.32877,1.32733,1.32857,1428,0.000171
2026-07-29 07:30:00,1.32857,1.32884,1.32794,1.32801,958,0.000174
2026-07-29 07:35:00,1.32801,1.32822,1.32721,1.32765,2257,0.000158
2026-07-29 07:40:00,1.32765,1.32843,1.32751,1.32825,909,0.00017
2026-07-29 07:45:00,1.32825,1.32991,1.32796,1.32991,1507,0.000164
2026-07-29 07:50:00,1.32991,1.33121,1.32988,1.33098,1464,0.000155
2026-07-29 07:55:00,1.33098,1.33126,1.33065,1.33095,1195,0.000163
2026-07-29 08:00:00,1.33095,1.33225,1.33049,1.33163,2212,0.000173
2026-07-29 08:05:00,1.33163,1.33175,1.33105,1.33167,1041,0.000178
2026-07-29 08:10:00,1.33167,1.33268,1.33149,1.3323,1839,0.000157
2026-07-29 08:15:00,1.3323,1.33245,1.33002,1.33037,1950,0.000156
2026-07-29 08:20:00,1.33037,1.33065,1.32941,1.32985,1754,0.000152
2026-07-29 08:25:00,1.32985,1.33029,1.32902,1.32943,1342,0.000168
2026-07-29 08:30:00,1.32943,1.33065,1.32902,1.33047,1780,0.000161
2026-07-29 08:35:00,1.33047,1.33143,1.33023,1.33113,1502,0.000164
2026-07-29 08:40:00,1.33113,1.33155,1.33023,1.3305,1600,0.000162
2026-07-29 08:45:00,1.3305,1.3315,1.33023,1.3314,1630,0.000155
2026-07-29 08:50:00,1.3314,1.33173,1.33128,1.33173,1256,0.000153
2026-07-29 08:55:00,1.33173,1.33217,1.33117,1.33128,1567,0.000162
2026-07-29 09:00:00,1.33128,1.33156,1.33095,1.33111,932,0.00015
2026-07-29 09:05:00,1.33111,1.33287,1.33086,1.33277,2035,0.000162
2026-07-29 09:10:00,1.33277,1.33296,1.33255,1.33281,1560,0.000151
2026-07-29 09:15:00,1.33281,1.3331,1.33229,1.33284,1521,0.000153
2026-07-29 09:20:00,1.33284,1.33345,1.33206,1.33225,1674,0.000153
2026-07-29 09:25:00,1.33225,1.33255,1.33155,1.33178,1114,0.000175
2026-07-29 09:30:00,1.33178,1.33215,1.33024,1.33032,1671,0.000177
2026-07-29 09:35:00,1.33032,1.33082,1.32853,1.3289,990,0.000173
2026-07-29 09:40:00,1.3289,1.32912,1.32829,1.3284,1335,0.000179
2026-07-29 09:45:00,1.3284,1.32866,1.32716,1.32768,1810,0.000166
2026-07-29 09:50:00,1.32768,1.32782,1.32706,1.32752,1304,0.000163
2026-07-29 09:55:00,1.32752,1.32767,1.32611,1.32667,1788,0.000153
2026-07-29 10:00:00,1.32667,1.32705,1.32637,1.32644,1277,0.000179
2026-07-29 10:05:00,1.32644,1.32709,1.3262,1.32623,1658,0.000175
2026-07-29 10:10:00,1.32623,1.32629,1.32479,1.32531,1464,0.000157
2026-07-29 10:15:00,1.32531,1.32545,1.32443,1.32469,1534,0.000165
2026-07-29 10:20:00,1.32469,1.3263,1.32457,1.32604,1784,0.00016
2026-07-29 10:25:00,1.32604,1.3266,1.32568,1.32652,843,0.000179
2026-07-29 10:30:00,1.32652,1.32737,1.3262,1.32684,1673,0.00015
2026-07-29 10:35:00,1.32684,1.32753,1.3263,1.32735,1395,0.000178
2026-07-29 10:40:00,1.32735,1.3275,1.32731,1.32736,1486,0.000173
2026-07-29 10:45:00,1.32736,1.32898,1.32718,1.32866,1342,0.000152
2026-07-29 10:50:00,1.32866,1.32897,1.32843,1.32896,1336,0.000163
2026-07-29 10:55:00,1.32896,1.32973,1.32851,1.32949,1461,0.000168
2026-07-29 11:00:00,1.32949,1.32958,1.32887,1.32916,1469,0.000153
2026-07-29 11:05:00,1.32916,1.32942,1.3286,1.32896,1356,0.000155
2026-07-29 11:10:00,1.32896,1.32912,1.32833,1.32865,1097,0.000174
2026-07-29 11:15:00,1.32865,1.32961,1.32835,1.32936,1489,0.000163
2026-07-29 11:20:00,1.32936,1.33089,1.32909,1.3305,1249,0.000177
2026-07-29 11:25:00,1.3305,1.33082,1.32873,1.32919,1638,0.000179
2026-07-29 11:30:00,1.32919,1.33018,1.32873,1.33,1267,0.000173
2026-07-29 11:35:00,1.33,1.33054,1.32937,1.33007,1733,0.000155
2026-07-29 11:40:00,1.33007,1.33042,1.32941,1.32956,1082,0.000158
2026-07-29 11:45:00,1.32956,1.32982,1.32937,1.32954,1409,0.000177
2026-07-29 11:50:00,1.32954,1.32982,1.32879,1.32899,1353,0.000163
2026-07-29 11:55:00,1.32899,1.32962,1.32867,1.32954,2074,0.000159
2026-07-29 12:00:00,1.32954,1.32959,1.32887,1.32926,1755,0.000174
2026-07-29 12:05:00,1.32926,1.32964,1.32865,1.32885,734,0.000179
2026-07-29 12:10:00,1.32885,1.32951,1.3284,1.32915,701,0.000154
2026-07-29 12:15:00,1.32915,1.3299,1.32884,1.32968,2660,0.000175
2026-07-29 12:20:00,1.32968,1.33135,1.32942,1.33105,938,0.000165
2026-07-29 12:25:00,1.33105,1.33143,1.3309,1.33118,924,0.000176
2026-07-29 12:30:00,1.33118,1.33223,1.33096,1.33195,1552,0.000176
2026-07-29 12:35:00,1.33195,1.33264,1.33183,1.33262,2103,0.000169
2026-07-29 12:40:00,1.33262,1.33305,1.33187,1.33205,1287,0.000157
2026-07-29 12:45:00,1.33205,1.33266,1.3317,1.3325,1537,0.000152
2026-07-29 12:50:00,1.3325,1.33386,1.33223,1.33353,1026,0.000161
2026-07-29 12:55:00,1.33353,1.33417,1.33335,1.3338,981,0.000158
2026-07-29 13:00:00,1.3338,1.33388,1.33333,1.33373,1473,0.000156
2026-07-29 13:05:00,1.33373,1.33391,1.3333,1.33349,1439,0.000166
2026-07-29 13:10:00,1.33349,1.33369,1.33241,1.33281,1517,0.000152
2026-07-29 13:15:00,1.33281,1.33438,1.33223,1.33398,1244,0.000163
2026-07-29 13:20:00,1.33398,1.33409,1.3331,1.33334,2048,0.000158
2026-07-29 13:25:00,1.33334,1.33427,1.33302,1.33378,1817,0.000172
2026-07-29 13:30:00,1.33378,1.33415,1.33262,1.33292,1902,0.000171
2026-07-29 13:35:00,1.33292,1.33346,1.33277,1.33317,1780,0.000156
2026-07-29 13:40:00,1.33317,1.3341,1.33298,1.33369,2042,0.000163
2026-07-29 13:45:00,1.33369,1.33406,1.33254,1.33284,1956,0.000173
2026-07-29 13:50:00,1.33284,1.33305,1.33208,1.33245,1554,0.000166
2026-07-29 13:55:00,1.33245,1.33337,1.33217,1.33302,1571,0.000156
2026-07-29 14:00:00,1.33302,1.33322,1.33213,1.33248,1539,0.000158
2026-07-29 14:05:00,1.33248,1.33401,1.33218,1.33363,1932,0.000168
2026-07-29 14:10:00,1.33363,1.33414,1.33327,1.33391,1908,0.000166
2026-07-29 14:15:00,1.33391,1.33417,1.33374,1.33391,1144,0.000161
2026-07-29 14:20:00,1.33391,1.33465,1.33375,1.33445,2099,0.000179
2026-07-29 14:25:00,1.33445,1.33507,1.33415,1.33478,1363,0.000162
2026-07-29 14:30:00,1.33478,1.33547,1.33456,1.3353,2338,0.000162
2026-07-29 14:35:00,1.3353,1.33581,1.33483,1.33488,1170,0.00015
2026-07-29 14:40:00,1.33488,1.3352,1.33382,1.33412,1100,0.000153
2026-07-29 14:45:00,1.33412,1.33484,1.33376,1.33445,1753,0.000173
2026-07-29 14:50:00,1.33445,1.33469,1.3343,1.33452,1942,0.000156
2026-07-29 14:55:00,1.33452,1.33475,1.33314,1.33351,1939,0.000167
